customerID,gender,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,Contract,PaymentMethod, MonthlyCharges , TotalCharges ,Churn
 8087-LGYHQ , Male ,9,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $94.05 , $811.65 ,0
 4137-BTIKL , Male ,2,1,1, Fiber optic ,1,0, Month-to-month , Mailed check , $90.75 , $174.75 ,0
 2190-BCXEC , Female ,40,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $78.85 ," $3,126.85 ",0
 6227-FBDXH , Male ,69,1,1, Fiber optic ,0,1, One year , Bank transfer (automatic) , $99.50 ," $6,841.45 ",0
 2153-MREFK , Female ,37,1,1, Fiber optic ,1,1, One year , Electronic check , $99.20 ," $3,754.60 ",1
 2911-WDXMV , Male ,18,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $80.55 ," $1,406.65 ",0
 7206-PQBBZ , Male ,11,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.20 , $834.70 ,0
 3106-ULWFW , Female ,8,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $85.20 , $627.40 ,1
 0925-VYDLG , Female ,3,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $75.25 , $242.00 ,1
 4547-FZJWE , Male ,55,1,0, DSL ,1,0, One year , Credit card (automatic) , $59.45 ," $3,157.00 ",0
 7422-WNBTY , Male ,33,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $93.35 ," $3,092.00 ",0
 0842-IWYCP , Female ,46,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $44.95 ," $2,168.90 ",0
 8383-SGHJU , Female ,33,1,1, DSL ,1,0, One year , Electronic check , $59.40 ," $1,952.80 ",0
 7607-QKKTJ , Male ,45,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $95.00 ," $4,368.85 ",0
 7707-PYBBH , Male ,40,1,0, DSL ,1,0, Month-to-month , Mailed check , $61.90 ," $2,647.10 ",0
 8984-HPEMB , Female ,71,1,1, Fiber optic ,1,1, Two year , Electronic check , $118.65 ," $8,477.60 ",0
 4349-GFQHK , Male ,1,1,1, DSL ,0,1, Month-to-month , Electronic check , $54.35 , $54.35 ,1
 9779-DPNEJ , Female ,22,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.15 ," $1,790.65 ",0
 4123-FCVCB , Female ,12,1,1, DSL ,0,0, One year , Mailed check , $75.85 , $854.45 ,0
 8819-IMISP , Male ,31,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $80.45 ," $2,429.10 ",0
 8311-UEUAB , Female ,67,1,1, DSL ,1,0, Two year , Electronic check , $75.50 ," $5,229.45 ",0
 5858-EAFCZ , Male ,1,1,0, DSL ,0,0, Month-to-month , Mailed check , $44.45 , $44.45 ,0
 1163-ONYEY , Male ,41,1,1, DSL ,1,1, Month-to-month , Credit card (automatic) , $74.55 ," $3,023.55 ",0
 9787-XVQIU , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $75.30 , $75.30 ,1
 8945-MUQUF , Male ,51,1,1, Fiber optic ,1,0, One year , Electronic check , $94.80 ," $4,837.60 ",1
 8051-HJRLT , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.55 , $70.55 ,1
 4010-YLMVT , Female ,56,1,1, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $106.60 ," $5,893.95 ",0
 1379-FRVEB , Male ,15,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $91.00 ," $1,430.05 ",0
 6288-CHQJB , Female ,54,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $69.95 ," $3,871.85 ",0
 8160-HOWOX , Female ,7,1,0, DSL ,0,0, Month-to-month , Electronic check , $66.85 , $458.10 ,0
 3023-GFLBR , Female ,33,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $86.15 ," $2,745.70 ",1
 4223-BKEOR , Female ,21,1,0, DSL ,1,1, One year , Mailed check , $64.85 ," $1,336.80 ",0
 4079-VTGLK , Male ,30,1,1, DSL ,0,1, Two year , Electronic check , $74.85 ," $2,181.75 ",0
 1763-WQFUK , Male ,3,1,0, DSL ,0,0, Month-to-month , Mailed check , $50.50 , $147.75 ,0
 1391-UBDAR , Male ,11,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $72.90 , $818.45 ,0
 8894-JVDCV , Female ,62,1,1, Fiber optic ,1,1, One year , Credit card (automatic) , $115.05 ," $7,133.45 ",0
 2014-MKGMH , Female ,46,1,1, Fiber optic ,0,1, One year , Electronic check , $101.10 ," $4,674.40 ",0
 5628-FCGYG , Male ,21,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $84.10 ," $1,737.45 ",0
 0248-IPDFW , Female ,1,1,1, DSL ,0,0, Month-to-month , Electronic check , $50.10 , $50.10 ,0
 7978-DKUQH , Female ,25,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $74.60 ," $1,797.75 ",0
 0524-IAVZO , Female ,30,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.00 ," $2,624.25 ",1
 2737-YNGYW , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.55 , $184.10 ,1
 1784-EZDKJ , Male ,51,1,1, Fiber optic ,0,1, One year , Bank transfer (automatic) , $106.80 ," $5,498.80 ",0
 9297-FVVDH , Female ,57,1,1, DSL ,1,1, Two year , Electronic check , $84.50 ," $4,845.40 ",0
 7101-HRBLJ , Female ,72,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $83.70 ," $6,096.90 ",0
 5159-YFPKQ , Female ,2,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $75.80 , $160.75 ,1
 6635-CPNUN , Male ,28,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $96.60 ," $2,684.35 ",0
 4021-RQSNY , Male ,29,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $98.50 ," $3,004.15 ",1
 5453-YBTWV , Male ,70,1,0, Fiber optic ,1,1, Two year , Credit card (automatic) , $101.10 ," $6,994.80 ",0
 2931-VUVJN , Female ,59,1,1, Fiber optic ,1,1, One year , Electronic check , $94.05 ," $5,483.90 ",0
 9061-TIHDA , Male ,13,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $95.25 ," $1,233.65 ",1
 8699-ASUFO , Male ,7,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $74.40 , $527.90 ,1
 6418-PIQSP , Female ,62,1,0, DSL ,1,1, Two year , Mailed check , $81.00 ," $4,985.90 ",0
 8220-OCUFY , Female ,21,1,0, DSL ,1,1, One year , Electronic check , $60.25 ," $1,258.35 ",0
 3995-WFCSM , Female ,2,1,0, DSL ,0,1, Month-to-month , Electronic check , $60.85 , $111.40 ,0
 1895-QTKDO , Female ,1,1,0, DSL ,0,0, Month-to-month , Credit card (automatic) , $43.95 , $43.95 ,0
 2038-OEQZH , Male ,4,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $86.05 , $308.10 ,0
 7927-AUXBZ , Female ,30,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $85.15 ," $2,555.90 ",1
 2878-RMWXY , Male ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $102.65 ," $7,550.30 ",0
 7375-WMVMT , Male ,71,1,0, Fiber optic ,0,1, Two year , Credit card (automatic) , $95.50 ," $6,707.15 ",0
 1136-XGEQU , Female ,50,1,1, DSL ,0,1, One year , Credit card (automatic) , $84.15 ," $4,164.40 ",0
 2530-FMFXO , Male ,56,1,1, Fiber optic ,0,1, Two year , Electronic check , $103.20 ," $5,873.75 ",0
 6844-DZKRF , Male ,2,1,0, DSL ,0,0, Month-to-month , Credit card (automatic) , $50.20 , $109.25 ,0
 4695-WJZUE , Female ,2,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $88.55 , $179.25 ,1
 7619-ODSGN , Male ,24,1,1, DSL ,1,0, Month-to-month , Electronic check , $54.75 ," $1,338.15 ",1
 8879-XUAHX , Male ,71,1,1, Fiber optic ,1,1, Two year , Electronic check , $116.25 ," $8,564.75 ",0
 5003-XZWWO , Male ,71,1,1, DSL ,0,1, Two year , Credit card (automatic) , $84.20 ," $5,956.85 ",0
 3988-RQIXO , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $91.30 , $91.30 ,1
 7622-FWGEW , Male ,56,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $85.65 ," $4,824.45 ",0
 2514-GINMM , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.50 , $79.50 ,1
 8548-AWOFC , Male ,66,1,1, DSL ,0,0, Month-to-month , Electronic check , $63.85 ," $4,264.60 ",0
 9798-DRYDS , Female ,17,1,1, DSL ,0,1, One year , Mailed check , $61.95 ," $1,070.70 ",0
 6296-DDOOR , Female ,19,1,0, DSL ,0,0, One year , Electronic check , $58.20 ," $1,045.25 ",0
 7951-VRDVK , Female ,36,1,0, DSL ,1,1, One year , Bank transfer (automatic) , $85.85 ," $3,003.55 ",0
 5931-FLJJF , Male ,7,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $70.10 , $467.55 ,1
 4815-YOSUK , Male ,72,1,1, Fiber optic ,1,1, One year , Credit card (automatic) , $104.90 ," $7,537.50 ",0
 2659-VXMWZ , Male ,67,1,1, Fiber optic ,1,1, One year , Electronic check , $111.30 ," $7,482.10 ",1
 0380-NEAVX , Male ,34,1,0, Fiber optic ,0,1, One year , Electronic check , $99.85 ," $3,343.15 ",0
 3207-OYBWH , Male ,57,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $95.25 ," $5,427.05 ",1
 4285-GYRQC , Female ,7,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $86.25 , $587.10 ,1
 7216-EWTRS , Female ,1,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $100.80 , $100.80 ,1
 7036-TYDEC , Female ,69,1,1, Fiber optic ,0,1, Two year , Electronic check , $104.00 ," $7,028.50 ",0
 5802-ADBRC , Female ,50,1,1, Fiber optic ,1,1, One year , Mailed check , $104.40 ," $5,232.90 ",0
 8337-MSSXB , Female ,14,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $86.30 ," $1,180.95 ",1
 8495-LJDFO , Female ,64,1,1, Fiber optic ,1,1, Month-to-month , Bank transfer (automatic) , $108.95 ," $7,111.30 ",0
 0839-JTCUD , Female ,66,1,1, DSL ,1,1, Two year , Credit card (automatic) , $89.90 ," $5,958.85 ",0
 5494-WOZRZ , Female ,71,1,0, DSL ,1,1, Two year , Credit card (automatic) , $82.00 ," $5,999.85 ",0
 1302-UHBDD , Male ,20,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $89.95 ," $1,648.45 ",0
 2234-EOFPT , Male ,72,1,0, DSL ,1,0, Two year , Bank transfer (automatic) , $79.35 ," $5,753.25 ",0
 8619-IJNDK , Female ,71,1,0, DSL ,1,1, Two year , Credit card (automatic) , $64.05 ," $4,492.90 ",0
 8378-LKJAF , Male ,38,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $101.15 ," $3,956.70 ",0
 8182-BJDSI , Female ,28,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $89.95 ," $2,625.55 ",1
 2528-HFYZX , Male ,17,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $76.45 ," $1,233.40 ",1
 3597-YASZG , Female ,70,1,1, Fiber optic ,0,0, Two year , Bank transfer (automatic) , $104.45 ," $7,349.35 ",0
 3496-LFSZU , Male ,4,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.50 , $294.20 ,0
 2482-CZGBB , Male ,10,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.00 , $740.00 ,1
 8097-VBQTZ , Male ,54,1,0, DSL ,1,0, Month-to-month , Mailed check , $69.90 ," $3,883.30 ",0
 4500-HKANN , Male ,23,1,1, DSL ,0,0, Two year , Mailed check , $59.70 ," $1,414.20 ",0
 9917-KWRBE , Female ,41,1,1, DSL ,1,1, One year , Credit card (automatic) , $78.35 ," $3,211.20 ",0
 3420-ZDBMA , Male ,5,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $71.45 , $371.60 ,0
 1393-IMKZG , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $95.85 , $95.85 ,0
 3398-GCPMU , Female ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $89.55 ," $6,448.85 ",0
 1013-QCWAM , Female ,66,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $100.80 ," $6,690.75 ",0
 0866-QLSIR , Female ,34,1,1, DSL ,1,0, One year , Mailed check , $64.40 ," $2,088.75 ",1
 6050-FFXES , Female ,69,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $105.35 ," $7,240.65 ",0
 7181-BQYBV , Female ,1,1,1, Fiber optic ,1,1, Month-to-month , Electronic check , $102.45 , $102.45 ,1
 9554-DFKIC , Male ,30,1,1, DSL ,1,0, Month-to-month , Bank transfer (automatic) , $54.45 ," $1,588.70 ",0
 5527-ACHSO , Female ,11,1,0, DSL ,0,0, Month-to-month , Mailed check , $70.50 , $829.30 ,0
 1399-UBQIU , Male ,11,1,0, DSL ,0,1, Month-to-month , Electronic check , $69.35 , $712.25 ,0
 0336-PIKEI , Male ,72,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $74.40 ," $5,360.75 ",0
 7322-OCWHC , Male ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $93.05 ," $6,735.05 ",0
 9537-VHDTA , Female ,1,1,0, DSL ,1,0, Month-to-month , Mailed check , $51.20 , $51.20 ,0
 4957-TIALW , Female ,15,1,0, DSL ,1,1, One year , Credit card (automatic) , $65.60 ," $1,010.00 ",0
 2054-PJOCK , Female ,60,1,1, DSL ,0,1, One year , Credit card (automatic) , $80.55 ," $4,847.05 ",0
 9150-HEPMB , Male ,56,1,0, DSL ,1,1, One year , Mailed check , $52.70 ," $3,019.70 ",0
 6204-IEUXJ , Female ,3,1,0, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $80.10 , $217.55 ,1
 3126-WQMGH , Female ,49,1,1, DSL ,0,0, Month-to-month , Credit card (automatic) , $52.15 ," $2,583.75 ",0
 4529-CKBCL , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.20 , $146.05 ,1
 2506-CLAKW , Female ,6,1,0, Fiber optic ,1,1, Month-to-month , Bank transfer (automatic) , $98.15 , $567.45 ,1
 7176-WRTNX , Male ,70,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $114.95 ," $7,711.25 ",0
 1583-IHQZE , Male ,12,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $112.95 ," $1,384.75 ",1
 5732-IKGQH , Male ,52,1,0, Fiber optic ,1,1, One year , Bank transfer (automatic) , $104.45 ," $5,481.25 ",0
 9239-GZHZE , Female ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $113.65 ," $8,124.20 ",0
 0151-ONTOV , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $70.90 , $70.90 ,1
 4140-MUHUG , Female ,3,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $86.85 , $220.95 ,1
 0093-EXYQL , Female ,40,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $91.55 ," $3,673.60 ",0
 8064-RAVOH , Male ,1,1,0, DSL ,0,1, Month-to-month , Electronic check , $49.85 , $49.85 ,0
 0320-JDNQG , Male ,23,1,0, Fiber optic ,1,0, Month-to-month , Electronic check , $99.85 ," $2,331.30 ",1
 7180-PISOG , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.50 , $74.50 ,1
 9168-INPSZ , Female ,44,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $104.15 ," $4,495.65 ",0
 3571-RFHAR , Male ,65,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $109.15 ," $6,941.20 ",1
 0015-UOCOJ , Female ,7,1,0, DSL ,1,0, Month-to-month , Electronic check , $48.20 , $340.35 ,0
 2754-SDJRD , Female ,8,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $100.15 , $908.55 ,0
 9578-VRMNM , Female ,16,1,1, DSL ,0,1, Month-to-month , Credit card (automatic) , $65.20 ," $1,043.35 ",1
 1587-FKLZB , Male ,66,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $99.50 ," $6,822.15 ",1
 6140-QNRQQ , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $71.55 , $71.55 ,1
 8963-JLGJT , Male ,3,1,0, DSL ,1,1, Month-to-month , Mailed check , $55.90 , $157.55 ,0
 4307-KTUMW , Male ,53,1,1, Fiber optic ,1,1, Month-to-month , Electronic check , $93.90 ," $5,029.20 ",1
 1465-LNTLJ , Male ,8,1,0, DSL ,0,1, Month-to-month , Credit card (automatic) , $64.40 , $581.70 ,0
 5440-FLBQG , Male ,69,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $108.40 ," $7,318.20 ",1
 2135-DQWAQ , Female ,5,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $85.30 , $420.45 ,0
 4056-QHXHZ , Female ,72,1,1, Fiber optic ,1,1, Two year , Mailed check , $107.45 ," $7,576.70 ",0
 7488-MXJIV , Female ,4,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $85.65 , $321.65 ,1
 7401-JIXNM , Female ,54,1,1, DSL ,1,1, Two year , Credit card (automatic) , $91.30 ," $4,965.00 ",0
 9339-FIIJL , Male ,72,1,1, DSL ,0,1, Two year , Bank transfer (automatic) , $85.95 ," $6,151.90 ",0
 2027-FECZV , Male ,12,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $106.70 ," $1,253.90 ",1
 4706-DGAHW , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $45.20 , $45.20 ,0
 3870-MQAMG , Female ,54,1,1, Fiber optic ,0,1, One year , Electronic check , $110.35 ," $5,893.15 ",1
 6670-MFRPK , Male ,69,1,1, Fiber optic ,0,1, Two year , Credit card (automatic) , $79.20 ," $5,420.65 ",0
 6177-PEVRA , Female ,48,1,0, DSL ,1,0, Two year , Credit card (automatic) , $55.50 ," $2,627.35 ",0
 4800-CZMPC , Female ,48,1,1, Fiber optic ,1,0, One year , Credit card (automatic) , $103.25 ," $5,037.55 ",1
 4813-HQMGZ , Female ,8,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $90.25 , $743.75 ,0
 7579-KKLOE , Male ,71,1,1, DSL ,1,1, Two year , Mailed check , $91.25 ," $6,589.60 ",0
 7377-DMMRI , Male ,2,1,0, DSL ,1,0, Month-to-month , Electronic check , $47.80 , $92.45 ,1
 8402-EIVQS , Male ,67,1,0, Fiber optic ,1,0, One year , Credit card (automatic) , $100.90 ," $6,733.15 ",0
 4947-DSMXK , Male ,34,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $97.70 ," $3,410.00 ",0
 7245-NIIWQ , Female ,3,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.85 , $199.85 ,0
 0002-ORFBO , Female ,9,1,0, DSL ,0,0, One year , Mailed check , $65.60 , $593.30 ,0
 3324-OIRTO , Male ,71,1,0, Fiber optic ,1,1, One year , Bank transfer (automatic) , $104.65 ," $7,288.40 ",0
 5414-OFQCB , Male ,57,1,1, Fiber optic ,0,0, Two year , Credit card (automatic) , $90.45 ," $5,229.80 ",0
 8552-OBVRU , Female ,48,1,0, Fiber optic ,1,1, Month-to-month , Electronic check , $104.50 ," $5,068.05 ",0
 9154-QDGTH , Male ,43,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $104.30 ," $4,451.85 ",0
 8197-BFWVU , Female ,72,1,1, DSL ,1,1, Two year , Bank transfer (automatic) , $93.25 ," $6,688.95 ",0
 2577-GVSIL , Male ,35,1,1, DSL ,0,0, One year , Bank transfer (automatic) , $73.45 ," $2,661.10 ",0
 6463-HHXJR , Female ,71,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $100.50 ," $7,030.65 ",0
 7928-VJYAB , Male ,11,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $90.60 ," $1,020.20 ",0
 1187-WILMM , Male ,63,1,1, DSL ,1,1, Two year , Credit card (automatic) , $89.40 ," $5,597.65 ",0
 9776-OJUZI , Female ,65,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $95.45 ," $6,223.30 ",0
 8949-JTMAY , Female ,29,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $98.60 ," $2,933.20 ",1
 2774-LVQUS , Female ,15,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $83.05 ," $1,258.30 ",1
 2266-SJNAT , Female ,72,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $109.15 ," $7,789.60 ",0
 0869-PAPRP , Female ,26,1,0, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $85.70 ," $2,067.00 ",0
 4238-JSSWH , Female ,35,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $102.05 ," $3,452.55 ",0
 2972-YDYUW , Female ,57,1,1, Fiber optic ,0,0, One year , Electronic check , $94.70 ," $5,468.95 ",0
 1104-FEJAM , Male ,28,1,1, DSL ,0,0, Month-to-month , Electronic check , $64.40 ," $1,802.15 ",0
 5499-ECUTN , Female ,47,1,0, DSL ,1,1, One year , Credit card (automatic) , $66.05 ," $3,021.45 ",0
 4981-FLTMF , Female ,57,1,1, DSL ,1,0, Month-to-month , Bank transfer (automatic) , $65.20 ," $3,687.85 ",0
 9121-PHQSR , Male ,16,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $85.05 ," $1,391.15 ",0
 3113-IWHLC , Male ,5,1,0, DSL ,1,1, Month-to-month , Mailed check , $55.80 , $274.35 ,0
 3211-ILJTT , Male ,17,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $70.40 ," $1,214.05 ",1
 4612-THJBS , Female ,56,1,1, Fiber optic ,0,1, One year , Bank transfer (automatic) , $104.75 ," $5,510.65 ",1
 4094-NSEDU , Female ,21,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $94.25 ," $1,973.75 ",1
 4304-TSPVK , Female ,68,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $114.90 ," $7,843.55 ",0
 1552-AAGRX , Female ,30,1,1, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $106.40 ," $3,211.90 ",0
 2637-FKFSY , Female ,3,1,0, DSL ,0,0, Month-to-month , Mailed check , $46.10 , $130.15 ,0
 0020-INWCK , Female ,71,1,1, Fiber optic ,0,1, Two year , Credit card (automatic) , $95.75 ," $6,849.40 ",0
 9548-ZMVTX , Male ,72,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $90.45 ," $6,565.85 ",0
 8739-XNIKG , Female ,5,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $84.00 , $424.75 ,0
 9755-JHNMN , Female ,49,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $67.40 ," $3,306.85 ",0
 2789-HQBOU , Male ,3,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $80.35 , $253.80 ,0
 5067-WJEUN , Male ,67,1,0, DSL ,1,0, Two year , Bank transfer (automatic) , $54.20 ," $3,838.20 ",0
 3450-WXOAT , Male ,46,1,0, DSL ,0,0, Month-to-month , Credit card (automatic) , $45.20 ," $2,065.15 ",0
 9251-WNSOD , Female ,67,1,1, DSL ,1,1, One year , Mailed check , $75.10 ," $5,064.45 ",0
 2616-UUTFK , Male ,33,1,1, DSL ,1,1, Month-to-month , Bank transfer (automatic) , $72.75 ," $2,447.45 ",0
 5103-MHMHY , Female ,1,1,0, DSL ,0,0, Month-to-month , Mailed check , $45.95 , $45.95 ,1
 4373-VVHQL , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $44.75 , $44.75 ,0
 4559-UWIHT , Male ,14,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $82.65 ," $1,185.00 ",0
 7268-IGMFD , Male ,18,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $93.90 ," $1,743.90 ",0
 1846-XWOQN , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.15 , $70.15 ,1
 0235-KGSLC , Female ,1,1,0, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $85.55 , $85.55 ,1
 6650-BWFRT , Female ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $117.15 ," $8,529.50 ",0
 9570-KYEUA , Male ,64,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $99.25 ," $6,549.45 ",0
 6993-YGFJV , Male ,69,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $112.55 ," $7,806.50 ",0
 0730-BGQGF , Male ,71,1,1, DSL ,1,1, Two year , Credit card (automatic) , $90.30 ," $6,287.30 ",0
 5498-IBWPI , Female ,66,1,0, DSL ,0,0, One year , Credit card (automatic) , $49.40 ," $3,251.85 ",0
 0013-SMEOE , Female ,71,1,0, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $109.70 ," $7,904.25 ",0
 9314-QDMDW , Male ,11,1,0, DSL ,0,0, One year , Electronic check , $61.25 , $729.95 ,0
 9308-ANMVE , Male ,47,1,0, DSL ,1,0, Month-to-month , Electronic check , $55.30 ," $2,654.05 ",0
 2884-GBPFB , Female ,35,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.30 ," $2,416.55 ",1
 3757-NJYBX , Male ,32,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $106.35 ," $3,520.75 ",1
 3413-DHLPB , Male ,60,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $103.75 ," $5,969.95 ",0
 2573-GYRUU , Male ,48,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $91.05 ," $4,370.75 ",0
 1247-QBVSH , Female ,43,1,0, DSL ,0,0, Month-to-month , Mailed check , $50.20 ," $2,169.40 ",0
